price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age,estimate_msrp,predicted_price,gap_ratio,price_class
3900,toyota,camry,good,4 cylinders,gas,225661.0,clean,automatic,4T1BE32K65U526591,fwd,sedan,blue,16.0,22260.0,3833.59,0.017323187925677982,1
30990,lincoln,continentalselectsedan,good,6 cylinders,gas,25786.0,clean,other,1LN6L9SK1K5600547,fwd,sedan,silver,2.0,55000.0,30964.07,0.0008374222122608653,1
16995,chevrolet,camaro,excellent,6 cylinders,gas,87392.0,clean,automatic,2G1FB1E3XD9159433,rwd,coupe,red,8.0,25000.0,15952.37,0.06535894039569037,1
6200,toyota,rav4,fair,4 cylinders,gas,172000.0,clean,automatic,JTMBD31V185182072,4wd,SUV,white,13.0,29200.0,7263.99,-0.14647459591767056,0
27990,gmc,sierra2500hdextendedcab,good,8 cylinders,gas,68696.0,clean,other,1GT220CG8CZ231238,4wd,pickup,black,9.0,39500.0,27990.0,0.0,1
35590,dodge,challengersrt8coupe2d,good,8 cylinders,gas,16796.0,clean,other,2B3CJ7DJ7BH589702,rwd,coupe,green,10.0,45000.0,35590.0,0.0,1
13900,lexus,es350,excellent,6 cylinders,gas,62160.0,clean,automatic,JTHBJ46G092322381,fwd,sedan,black,12.0,35150.0,13371.59,0.03951736480104459,1
4495,ford,taurus,good,6 cylinders,gas,106364.0,clean,automatic,1FAFP52UX3G113961,fwd,sedan,grey,18.0,21495.0,4797.98,-0.06314740786747748,1
6950,buick,lacrosse,good,6 cylinders,gas,81023.0,clean,automatic,2G4WD582981268820,fwd,other,blue,13.0,29125.0,7041.52,-0.012997193787704989,1
6495,chevrolet,cruze,excellent,4 cylinders,gas,150608.0,clean,automatic,1G1PH5SC3C7117751,fwd,sedan,white,9.0,22380.0,6198.45,0.04784260581274354,1
31990,dodge,chargergtsedan4d,good,6 cylinders,other,10410.0,clean,other,2C3CDXHG7LH122869,rwd,sedan,white,1.0,34200.0,31671.1,0.010069116639459995,1
28590,jeep,grandcherokeelaredosport,good,6 cylinders,gas,22898.0,clean,other,1C4RJFAG2JC333416,4wd,other,black,3.0,34000.0,28893.88,-0.010517106044601867,1
38990,ram,1500classiccrewcab,good,8 cylinders,other,6482.0,clean,other,1C6RR7KT9KS646990,4wd,pickup,white,2.0,42900.0,39571.15,-0.014686204469670491,1
16995,toyota,camryhybridse,good,4 cylinders,electric,104263.0,clean,automatic,4T1BD1FK1GU191695,fwd,sedan,black,5.0,28600.0,16193.51,0.04949451971808458,1
51990,cadillac,escaladeesvpremium,good,8 cylinders,other,72367.0,clean,automatic,1GYS4JKJ6JR198941,4wd,SUV,black,3.0,83600.0,51990.0,0.0,1
8950,honda,odysseyexl,good,6 cylinders,gas,164406.0,clean,automatic,5FNRL5H6XBB060957,fwd,mini-van,grey,10.0,34800.0,8833.1,0.013234311849746933,1
11990,chevrolet,silverado1500,good,8 cylinders,gas,146515.0,clean,automatic,1GCEK14058E126112,4wd,truck,white,13.0,32100.0,12710.35,-0.05667428512983516,1
33995,ford,f150lariatsupercrew4x4,excellent,8 cylinders,gas,102019.0,clean,automatic,1FTEW1EF7FKF09197,4wd,truck,white,6.0,47000.0,32640.12,0.04150965131255648,1
11999,chrysler,townandcountry,good,6 cylinders,other,96589.0,clean,automatic,2C4RC1CG9DR759948,fwd,mini-van,silver,8.0,35500.0,12566.79,-0.04518178468805485,1
29990,jeep,wranglersportsuv2d,good,6 cylinders,gas,28680.0,clean,other,1C4AJWAG4HL704941,4wd,other,black,4.0,30300.0,29946.0,0.0014693114272356909,1
54995,mercedes-benz,gleclass,good,4 cylinders,gas,14426.0,clean,automatic,4JGFB4KB7LA079655,4wd,SUV,black,1.0,59000.0,52568.14,0.046165985709214756,1
29990,jeep,wranglersportsuv2d,good,6 cylinders,gas,28680.0,clean,other,1C4AJWAG4HL704941,4wd,other,black,4.0,29990.0,29642.0,0.011740098508872546,1
19900,toyota,camry,good,4 cylinders,gas,55292.0,clean,automatic,4T1B11HK4KU219844,fwd,sedan,grey,2.0,24100.0,19702.68,0.010014881224280134,1
29900,chevrolet,silverado1500,excellent,8 cylinders,gas,121317.0,clean,automatic,1GCVKREC8JZ171843,4wd,truck,silver,3.0,40300.0,29432.65,0.01587862458867953,1
9995,volkswagen,jetta14turbo,excellent,4 cylinders,gas,102000.0,clean,automatic,3VW267AJ1GM260984,fwd,sedan,silver,5.0,18300.0,9893.42,0.010267430271837234,1
6490,hyundai,velosterbase3drcoupe,excellent,4 cylinders,gas,106804.0,clean,automatic,KMHTC6AD2DU088973,fwd,coupe,red,8.0,18800.0,6519.67,-0.00455084383105281,1
30750,lexus,gx460luxury,like new,8 cylinders,gas,99500.0,clean,automatic,JTJBM7FX2F5104511,4wd,SUV,silver,6.0,62800.0,30795.97,-0.0014927277822390774,1
8950,honda,crvexfwd,excellent,4 cylinders,gas,209745.0,clean,automatic,3CZRE38559G703428,fwd,SUV,red,12.0,24000.0,7550.11,0.1854131926554713,2
18499,chevrolet,corvette,excellent,8 cylinders,gas,65719.0,clean,manual,1G1YY22G915104498,rwd,coupe,silver,20.0,48500.0,20783.89,-0.10993562802728457,0
28950,ram,3500,good,8 cylinders,gas,102000.0,clean,automatic,3C63R3CJ3FG591137,4wd,truck,grey,6.0,45900.0,30190.88,-0.041101153725893416,1
5995,lexus,es300,good,6 cylinders,gas,162901.0,clean,automatic,JTHBF30G820040804,fwd,sedan,white,19.0,32500.0,5933.65,0.01033933582196462,1
8750,subaru,impreza,like new,4 cylinders,gas,115190.0,clean,automatic,JF1GPAA60CH202402,4wd,SUV,blue,9.0,18495.0,8741.74,0.0009448919780272828,1
25990,dodge,challengerrtclassic,good,8 cylinders,gas,37374.0,clean,other,2C3CDYBT2EH136869,rwd,coupe,white,7.0,31395.0,26220.0,-0.008771929824561403,1
42900,ford,superdutyf250srw,excellent,8 cylinders,diesel,145000.0,clean,automatic,1FT7W2BT2DEB73222,4wd,truck,black,8.0,53300.0,42760.0,0.003274087932647334,1
22500,dodge,durangolimited,excellent,6 cylinders,gas,89068.0,clean,automatic,1C4RDJDG1FC689997,4wd,pickup,silver,6.0,39500.0,23400.34,-0.03847550933020632,1
26900,cadillac,xt5luxurypremium,like new,6 cylinders,gas,19700.0,rebuilt,automatic,1GYKNERS4KZ173816,fwd,SUV,red,2.0,51800.0,31251.8,-0.13924957922423667,0
21995,ford,transitcargovan,good,6 cylinders,other,76751.0,clean,automatic,1FTNR1ZM1FKA84916,rwd,van,white,6.0,32300.0,21829.03,0.0076031779698869425,1
2000,bmw,x3awd,excellent,6 cylinders,gas,143143.0,clean,automatic,WBXPA934X6WD25622,4wd,SUV,black,15.0,45000.0,3926.62,-0.49065608589575765,0
23900,chevrolet,corvette,like new,8 cylinders,gas,35500.0,clean,automatic,1G1YY32G645125092,rwd,convertible,silver,17.0,50000.0,23825.79,0.0031146921046479098,1
38900,chevrolet,silverado2500hd,excellent,8 cylinders,diesel,132000.0,clean,automatic,1GC1KYC84CF110727,4wd,truck,silver,9.0,50100.0,39143.85,-0.006229586512312881,1
28250,lexus,es,excellent,6 cylinders,gas,35632.0,clean,automatic,58ABK1GG0HU064561,fwd,sedan,black,4.0,38000.0,28207.38,0.00151095209835153,1
26990,infiniti,qx6035sportutility,good,6 cylinders,gas,24374.0,clean,other,5N1AL0MN8GC521781,fwd,SUV,black,5.0,43900.0,27010.0,-0.0007404664938911515,1
19990,chevrolet,silverado1500,like new,8 cylinders,gas,92482.0,clean,automatic,3GCPKREAXCG256998,4wd,pickup,silver,9.0,35900.0,20192.33,-0.010020141311082066,1
9950,nissan,altima,good,6 cylinders,gas,82708.0,clean,automatic,1N4BL2AP0CN418174,fwd,sedan,white,9.0,24670.0,9452.94,0.052582582773190084,1
13988,toyota,priuschybrid,excellent,4 cylinders,hybrid,44789.0,clean,automatic,JTDKDTB34D1042340,fwd,hatchback,grey,8.0,19200.0,12658.94,0.10498983327198007,2
8995,jeep,compass,excellent,4 cylinders,gas,90867.0,clean,automatic,1C4NJDEB2CD637957,4wd,SUV,white,9.0,22795.0,10158.37,-0.11452329458367835,0
33900,ram,1500bighorn,excellent,6 cylinders,gas,53780.0,clean,automatic,1C6RR7LG5HS810570,4wd,truck,white,4.0,39600.0,33379.6,0.015590360579515676,1
12950,jeep,libertysport4wd,excellent,6 cylinders,gas,57000.0,clean,automatic,1C4PJMAK4CW159110,4wd,SUV,green,9.0,27500.0,13094.02,-0.010998914008073948,1
11995,toyota,corolla,excellent,4 cylinders,gas,64218.0,clean,automatic,5YFBPRHE8EP107612,fwd,sedan,white,7.0,18400.0,11799.69,0.016552129759341092,1
9950,chevrolet,equinox,excellent,4 cylinders,gas,120148.0,clean,automatic,2GNALBEK1C1197343,fwd,SUV,grey,9.0,22995.0,9114.936666666666,0.0916148256287025,1
39590,ford,mustanggtpremiumcoupe2d,good,8 cylinders,gas,1419.0,clean,other,1FA6P8CF5L5136223,rwd,coupe,white,1.0,42600.0,39590.0,0.0,1
41990,lincoln,continentalreserve,good,6 cylinders,gas,9345.0,clean,other,1LN6L9RP8K5604130,fwd,sedan,blue,2.0,68000.0,41990.0,0.0,1
37990,chevrolet,camarosscoupe2d,good,8 cylinders,gas,9704.0,clean,other,1G1FF1R79G0140582,rwd,coupe,red,5.0,38500.0,37990.0,0.0,1
7995,toyota,prius,like new,4 cylinders,hybrid,138750.0,clean,automatic,JTDKN3DUXD5548413,fwd,hatchback,white,8.0,24500.0,8059.99,-0.008063285438319375,1
39990,ram,1500crewcablaramiepickup,good,8 cylinders,gas,53392.0,clean,other,1C6SRFRT8KN680340,4wd,pickup,green,2.0,46500.0,39877.55,0.0028198823648894447,1
13950,ram,pickup1500,excellent,8 cylinders,gas,150245.0,clean,automatic,1C6RR7FT8DS519905,4wd,truck,red,8.0,35000.0,14963.95,-0.06775951536860259,1
17990,mitsubishi,outlandergtsport,good,6 cylinders,gas,59014.0,clean,other,JA4JZ4AX3FZ014258,4wd,other,silver,6.0,31600.0,18150.0,-0.008815426997245178,1
7250,lexus,es330,excellent,6 cylinders,gas,102503.0,clean,automatic,JTHBA30G645037808,fwd,sedan,black,17.0,33000.0,7066.12,0.02602276779901843,1
3999,hyundai,sonata,like new,6 cylinders,gas,174000.0,clean,automatic,5NPEU46F88H317908,fwd,sedan,silver,13.0,19300.0,4023.24,-0.00602499478032625,1
22900,ford,edgeselawd,excellent,6 cylinders,gas,78000.0,clean,automatic,2FMPK4K81GBB11180,4wd,SUV,grey,5.0,40500.0,22434.12,0.020766582330842533,1
72599,lincoln,navigator,excellent,6 cylinders,gas,32191.0,clean,automatic,5LMJJ3LT2LEL07436,4wd,SUV,black,1.0,86800.0,70411.65,0.031065171743596492,1
8999,bmw,x3xdrive28i,like new,6 cylinders,gas,88480.0,clean,automatic,WBXPA93416WG76032,4wd,SUV,blue,15.0,36500.0,9354.14,-0.037966077052513585,1
17995,chevrolet,expresspassenger,good,8 cylinders,gas,73255.0,clean,automatic,1GAZG1FG3D1134992,rwd,van,silver,8.0,39300.0,20518.47,-0.12298529081359386,0
7995,honda,odyssey,excellent,6 cylinders,gas,137781.0,clean,automatic,5FNRL38779B011478,fwd,mini-van,grey,12.0,31400.0,8079.39,-0.010445095483693734,1
9850,volkswagen,jetta,good,4 cylinders,gas,85155.0,clean,other,3VW4A7AJ5DM415359,fwd,sedan,black,8.0,29900.0,10336.74,-0.047088347003020274,1
13999,ford,ranger,excellent,6 cylinders,gas,145312.0,clean,manual,1FTZR15E36PA90381,4wd,pickup,grey,15.0,24680.0,11513.36,0.21589179874510997,2
8950,jeep,patriot,excellent,4 cylinders,gas,139449.0,clean,automatic,1J4FT28BX9D240336,fwd,SUV,white,12.0,17800.0,7844.76,0.1408889500762292,2
7999,honda,crvex4wd,excellent,4 cylinders,gas,65000.0,clean,automatic,JHLRE485X8C034072,4wd,SUV,blue,13.0,27900.0,9365.52,-0.14590967719891693,0
12996,toyota,tacoma4x4,good,4 cylinders,gas,159369.0,clean,automatic,5TEHN72NX3Z303572,fwd,pickup,red,18.0,24500.0,10559.74,0.2307121198059801,2
8248,ford,edge,excellent,6 cylinders,gas,79572.0,clean,automatic,2FMDK36C68BB09406,fwd,sedan,silver,13.0,26040.0,7956.19,0.03667710298522288,1
34990,jeep,grandcherokeetrailhawk,good,6 cylinders,gas,37509.0,clean,other,1C4RJFLG1JC138453,4wd,other,black,3.0,41700.0,34893.16,0.0027753290329679656,1
7995,toyota,rav4,good,4 cylinders,gas,170941.0,clean,automatic,JTMZD33V685098700,fwd,SUV,custom,13.0,23350.0,7207.21,0.10930582014399469,2
29995,gmc,sierra2500hd,good,8 cylinders,gas,140005.0,clean,automatic,1GT12SEG9GF276801,4wd,truck,black,5.0,40000.0,29077.57,0.03155112342606347,1
27675,hyundai,santafe,good,6 cylinders,gas,52891.0,clean,automatic,KM8SR4HF8JU280531,fwd,SUV,white,3.0,38000.0,26970.55,0.02611923004907207,1
31590,ford,f150supercabxlpickup4d,good,6 cylinders,gas,18056.0,clean,automatic,1FTEX1EP0HFB02856,4wd,pickup,blue,4.0,39500.0,33064.2,-0.04458598726114641,1
31990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,27426.0,clean,other,1C6RR7GG8JS247420,4wd,pickup,white,3.0,38500.0,32106.0,-0.0036130318320563137,1
12985,audi,q5,excellent,6 cylinders,gas,89203.0,clean,automatic,WA1LKAFP9AA067896,4wd,SUV,silver,11.0,42600.0,13026.7,-0.003201117704407158,1
34590,ford,mustanggtpremium,good,8 cylinders,gas,30970.0,clean,other,1FATP8FF6F5341651,rwd,other,white,6.0,42000.0,34590.0,0.0,1
20977,gmc,sierra1500sle,good,8 cylinders,other,91061.0,clean,automatic,3GTP2VE71CG177023,4wd,pickup,black,9.0,38500.0,21651.1,-0.031134676760072172,1
10999,ford,fusionsehybrid,new,6 cylinders,hybrid,117881.0,clean,automatic,3FA6P0LUXER198099,fwd,sedan,grey,7.0,28800.0,11037.57,-0.003494428574405391,1
38990,ford,f150supercrewcablariat,good,6 cylinders,gas,47518.0,clean,other,1FTEW1EG3FKD27442,4wd,pickup,red,6.0,40000.0,35243.94,0.10628947841813366,2
6995,hyundai,accent,good,4 cylinders,gas,123320.0,clean,automatic,KMHCT4AE2FU908954,fwd,sedan,white,6.0,16400.0,7407.13,-0.05563963370428224,1
9909,ford,flexsel,excellent,6 cylinders,gas,160952.0,clean,automatic,2FMDK52C59BA17724,fwd,wagon,black,12.0,30195.0,8924.3,0.11033918626671009,2
12388,hyundai,elantrase,good,4 cylinders,gas,71745.0,clean,automatic,KMHDH4AE4GU531065,fwd,sedan,silver,5.0,19500.0,12380.94,0.0005702313394620675,1
6500,kia,soul,good,4 cylinders,gas,165438.0,clean,automatic,KNDJT2A23A7089594,fwd,hatchback,black,11.0,15700.0,5758.61,0.12874461024448614,2
35597,ford,expedition,good,8 cylinders,gas,66135.0,clean,automatic,1FMJK1JT9HEA80406,4wd,SUV,white,4.0,59000.0,35485.1,0.003153436230981495,1
8995,chevrolet,impala,good,4 cylinders,gas,145309.0,clean,automatic,2G11X5SL6F9198160,fwd,sedan,blue,6.0,26995.0,9109.75,-0.012596393973489942,1
15495,chevrolet,corvette,good,8 cylinders,gas,140595.0,clean,automatic,1G1YY32G635103558,rwd,convertible,custom,18.0,50000.0,13569.6,0.14189069685178632,2
11499,kia,soul,good,4 cylinders,gas,85578.0,clean,automatic,KNDJN2A2XG7378331,fwd,SUV,grey,5.0,21500.0,11912.05,-0.03467497198215247,1
8499,subaru,forester25xlimited,excellent,4 cylinders,gas,100934.0,clean,automatic,JF2SH64679H775138,4wd,wagon,grey,12.0,26195.0,8761.89,-0.030003800549881297,1
7950,toyota,corollale,excellent,4 cylinders,gas,80000.0,clean,automatic,1NXBU4EE2AZ313615,fwd,sedan,brown,11.0,17900.0,7959.08,-0.001140835372932541,1
7995,honda,civic,excellent,4 cylinders,gas,103425.0,clean,automatic,2HGFA1F53BH501111,fwd,sedan,blue,10.0,19650.0,8040.84,-0.0057008969212172045,1
6995,honda,accord,excellent,4 cylinders,gas,144885.0,clean,automatic,1HGCM56727A160339,fwd,sedan,silver,14.0,23980.0,6495.3,0.07693255122935043,1
4995,ford,fiesta,good,4 cylinders,gas,148000.0,clean,manual,3FADP4EJXBM144800,fwd,hatchback,silver,10.0,15520.0,4913.42,0.016603506315356703,1
3995,hyundai,santafeseawd,like new,6 cylinders,gas,211800.0,clean,automatic,5NMSH73E38H154554,4wd,SUV,red,13.0,24000.0,4374.05,-0.08665881734319456,1
5850,hyundai,elantra,excellent,4 cylinders,gas,92578.0,clean,automatic,KMHDU4ADXAU866955,fwd,sedan,black,11.0,14900.0,5982.4,-0.022131585985557575,1
15495,toyota,rav4,excellent,4 cylinders,gas,145002.0,clean,automatic,2T3WFREV4EW123546,fwd,SUV,custom,7.0,26500.0,14787.51,0.0478437546280611,1
34950,lincoln,navigator,good,6 cylinders,gas,83170.0,clean,automatic,5LMJJ2JTXHEL01369,4wd,wagon,black,4.0,73500.0,34059.42,0.026147832229673956,1
36590,chevrolet,coloradocrewcabz71,good,6 cylinders,gas,28249.0,clean,other,1GCGTDEN8K1275615,4wd,pickup,blue,2.0,38500.0,36606.21,-0.00044282104047371,1
8500,mercedes-benz,cclass,excellent,6 cylinders,gas,121555.0,clean,automatic,WDDGF54X88F069504,rwd,sedan,black,13.0,36000.0,8446.72,0.00630777390513722,1
5998,toyota,prius,excellent,4 cylinders,hybrid,105000.0,clean,automatic,JTDKB20UX77648173,fwd,sedan,green,14.0,23900.0,6446.48,-0.06956974969285558,1
6950,pontiac,g6,good,6 cylinders,gas,88093.0,clean,automatic,1G2ZH57N494111868,fwd,other,grey,12.0,24800.0,7226.25,-0.03822868015914202,1
34995,ford,f150,excellent,8 cylinders,gas,101194.0,clean,automatic,1FTEW1EF0HKD36030,4wd,truck,white,4.0,43000.0,33152.72,0.05556949776669905,1
9399,bmw,750li,like new,8 cylinders,gas,71888.0,clean,automatic,WBAHN83518DT81093,rwd,sedan,white,13.0,86000.0,11798.12,-0.2033476519987931,0
18995,buick,encore,excellent,4 cylinders,gas,22906.0,clean,automatic,KL4CJBSB6JB511409,fwd,SUV,black,3.0,25800.0,19136.91,-0.007415512744743005,1
27950,chevrolet,silverado2500hd,good,8 cylinders,diesel,189136.0,clean,automatic,1GCHK53649F187098,4wd,truck,white,12.0,42000.0,25320.91,0.10383078649227062,2
6995,jeep,grandcherokeelimited4x4,excellent,8 cylinders,gas,137795.0,clean,automatic,1J4HR58206C329584,4wd,SUV,red,15.0,43200.0,7014.69,-0.0028069665231107294,1
32590,chevrolet,corvettecoupe2d,good,8 cylinders,gas,20420.0,clean,other,1G1YY25W995110249,rwd,coupe,silver,12.0,52000.0,33318.1,-0.021852986814974402,1
22900,jeep,grandcherokee,excellent,6 cylinders,gas,72000.0,clean,automatic,1C4RJFAG2GC365601,4wd,SUV,grey,5.0,32990.0,23128.09,-0.00986203357043319,1
6990,toyota,highlanderlimitedawd,excellent,6 cylinders,gas,199286.0,clean,automatic,JTEEP21A560161954,4wd,SUV,silver,15.0,29800.0,7950.21,-0.12077794171474716,0
14900,cadillac,srx,excellent,6 cylinders,gas,64059.0,clean,automatic,3GYFNAE34CS595270,fwd,SUV,grey,9.0,45335.0,16677.13,-0.10656090106631062,0
34900,ram,3500,excellent,6 cylinders,diesel,85622.0,clean,automatic,3C7WDTAL0CG222114,4wd,truck,white,9.0,58000.0,38109.05,-0.08420703218789245,1
37900,chevrolet,silverado1500,excellent,8 cylinders,gas,23000.0,clean,automatic,1GCVKREC7JZ106854,4wd,truck,black,3.0,41000.0,37985.1,-0.0022403521380751543,1
13288,kia,optimalx,good,4 cylinders,gas,107305.0,clean,automatic,5XXGT4L31GG116061,fwd,sedan,black,5.0,23200.0,12403.38,0.07132088188864655,1
30990,chevrolet,silverado1500double,good,8 cylinders,gas,61454.0,clean,other,1GCVKSEC7EZ367530,4wd,pickup,black,7.0,42600.0,31734.25,-0.023452578838321372,1
42999,ford,superdutyf350srw,good,8 cylinders,diesel,169664.0,clean,automatic,1FT8W3BT1GEA70730,4wd,truck,white,5.0,55300.0,40567.1,0.05994759300023915,1
8999,acura,tl,excellent,6 cylinders,gas,144360.0,clean,automatic,19UUA66208A019147,fwd,sedan,white,13.0,32700.0,8770.11,0.026098874472497997,1
54900,mercedes-benz,slcclassamg,excellent,6 cylinders,gas,3300.0,clean,automatic,WDDPK6GA6JF150077,rwd,convertible,grey,3.0,58500.0,53222.8,0.031512810299345335,1
7200,buick,lucernecx,excellent,6 cylinders,gas,94071.0,clean,automatic,1G4HA5EM2BU125324,fwd,sedan,blue,10.0,29200.0,7514.37,-0.04183584252572071,1
33990,ford,mustanggtcoupe2d,good,8 cylinders,gas,23720.0,clean,other,1FA6P8CF2J5107386,rwd,coupe,blue,3.0,42500.0,34359.35,-0.010749621282125492,1
12999,nissan,altima,excellent,4 cylinders,gas,53053.0,clean,automatic,1N4AL3AP1DC129593,fwd,sedan,custom,8.0,22000.0,12497.97,0.04008891043905536,1
38590,lincoln,continentalsedan4d,good,6 cylinders,gas,1772.0,clean,other,1LN6L9UK4L5602632,fwd,sedan,black,1.0,55000.0,38658.0,-0.001759014951627089,1
34990,chevrolet,corvettecoupe2d,good,8 cylinders,gas,19502.0,clean,other,1G1YF2DW0A5100804,rwd,coupe,blue,11.0,48700.0,34738.0,0.0072543036444239735,1
6575,chevrolet,uplander,good,6 cylinders,gas,112543.0,clean,automatic,1GNDX33L36D185593,fwd,van,white,15.0,25600.0,6380.12,0.0305448800336044,1
8995,toyota,corolla,excellent,4 cylinders,gas,101908.0,clean,automatic,1NXBU4EE6AZ368780,fwd,sedan,black,11.0,18400.0,8130.65,0.10630761378241597,2
25990,ford,mustanggtpremium,good,8 cylinders,gas,24122.0,clean,other,1ZVBP8FFXB5151039,rwd,other,blue,10.0,40500.0,26016.0,-0.0009993849938499384,1
51750,ford,superdutyf350drw,good,8 cylinders,diesel,45073.0,clean,automatic,1FD8X3HT1KEC30033,4wd,truck,white,2.0,76900.0,54319.74,-0.04730766384375179,1
49900,ford,f550superduty,like new,8 cylinders,diesel,100000.0,clean,automatic,1FD0W5HT2JEB92810,4wd,truck,white,3.0,70500.0,51389.15,-0.028977906814959993,1
9995,chevrolet,traverse,excellent,6 cylinders,gas,128143.0,clean,automatic,1GNKVGEDXBJ315648,4wd,SUV,white,10.0,35800.0,10036.43,-0.004127961835034996,1
14999,nissan,rogue,excellent,4 cylinders,gas,91475.0,clean,automatic,5N1AT2MV3FC786134,4wd,SUV,white,6.0,26500.0,14701.05,0.02026725982157742,1
24990,gmc,sierra1500extendedcabsle,good,8 cylinders,gas,70559.0,clean,other,1GTR2VE73DZ402410,4wd,pickup,black,8.0,38800.0,25530.09,-0.021155037056273602,1
30590,dodge,challengerrtcoupe2d,good,8 cylinders,gas,5937.0,clean,other,2C3CDZBT2GH316605,rwd,coupe,black,5.0,32500.0,30570.0,0.0006542361792607131,1
13995,mercedes-benz,cclass,excellent,4 cylinders,gas,98935.0,clean,automatic,WDDGF4HB4CA612460,rwd,sedan,grey,9.0,33900.0,13298.13,0.052403608627679295,1
6500,honda,accord,excellent,4 cylinders,gas,61422.0,clean,automatic,1HGCM56693A099783,fwd,sedan,green,18.0,19500.0,6661.12,-0.02418812451960029,1
32990,jeep,wranglerunlimitedsport,good,6 cylinders,gas,30041.0,clean,other,1C4BJWDG5HL705371,4wd,other,silver,4.0,35800.0,32970.0,0.0006066120715802245,1
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,32086.0,clean,automatic,1G1YW3DW4C5101754,rwd,convertible,white,9.0,58200.0,38590.0,0.0,1
6900,dodge,avenger,excellent,4 cylinders,gas,112656.0,clean,automatic,1C3CDZAB9EN126412,fwd,sedan,grey,7.0,20500.0,7623.58,-0.09491341338321366,1
15990,ford,explorer4x4,good,6 cylinders,gas,136399.0,clean,automatic,1FM5K8B80JGA83077,4wd,SUV,blue,3.0,40000.0,17270.73,-0.07415610110284855,1
32990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,29979.0,clean,other,1C6RR7GG9JS229010,4wd,pickup,black,3.0,39500.0,32990.0,0.0,1
17990,mitsubishi,outlandergtsport,good,6 cylinders,gas,59014.0,clean,other,JA4JZ4AX3FZ014258,4wd,other,silver,6.0,32800.0,18280.0,-0.01586433260393873,1
8986,ford,fusion,good,4 cylinders,gas,120155.0,clean,automatic,3FA6P0H72FR140797,fwd,sedan,black,6.0,22000.0,9016.39,-0.0033705285596562946,1
7860,lincoln,mkxawd,good,6 cylinders,gas,143630.0,clean,automatic,2LMDU88C89BJ09644,4wd,SUV,grey,12.0,39900.0,8258.73,-0.048279820262921734,1
42999,ford,superdutyf350srw,good,8 cylinders,gas,143783.0,clean,automatic,1FT8W3BT1FEC74040,4wd,truck,custom,6.0,50900.0,40216.17,0.06919679323018582,1
34990,ford,f550superduty4x4,excellent,8 cylinders,diesel,130525.0,clean,automatic,1FDUF5HT3GED48413,4wd,pickup,white,5.0,63000.0,37624.07,-0.07001023546894315,1
12995,ford,escapese,excellent,4 cylinders,gas,71042.0,clean,automatic,1FMCU0F72FUC67806,fwd,SUV,white,6.0,23500.0,13181.03,-0.014113464577502718,1
24900,dodge,grandcaravan,good,6 cylinders,gas,63378.0,clean,automatic,2C4RDGCGXGR321072,fwd,van,black,5.0,29100.0,23166.94,0.07480746270331781,1
15988,toyota,camry,good,4 cylinders,gas,44437.0,clean,automatic,4T1BF1FK4GU604669,fwd,sedan,red,5.0,23200.0,15047.12,0.06252890918660842,1
